track_id,track_name,valence,energy,tempo,duration_ms,mood_label
7hbsvhmEG4cOI82zSm43tL,Litlle Doubts [Lucchii Remix],0.706,0.896,174.572,219469,happy
6vAg8RqfG6OLxEhq4u4BlZ,Rebel,0.789,0.904,126.015,297143,happy
0J4fAu5C0BxpiXVwvv6ALx,St Laurent,0.774,0.725,147.05,179592,happy
3i4AEecv3WYMxhjtOCwtTt,Psycho Screams,0.771,0.439,123.571,140733,happy
5iZf9ZjK6cc4JGKczlSuvo,Separation,0.761,0.793,136.077,158824,happy
0GwnARZzqzGyPDAP7Ivi5m,Latin Flava Flave,0.803,0.762,99.931,228147,happy
24HoDrP4oRdTi8kA1vyaIJ,Mekh Wangu,0.787,0.848,177.809,167500,happy
5qTBIGPhsVytDw8be4ognV,Não Dá,0.806,0.9,82.037,194655,happy
6IlZlRhqDLh7p3HrHWmIaS,boy,0.809,0.458,132.038,208587,happy
6R9fTHgIsJdAaM7n3Bfy3E,Pussy so Good,0.703,0.66,77.495,225255,happy
7cTYvbuAVvOgTnqonToKUy,Skateboard (NOW What's Next!),0.771,0.484,144.021,167173,happy
3Nn6dM5LTvNHhgCm4QdmX2,Ayer Bajé de la Sierra - En Vivo Desde el Palenque de Hermosillo Sonora,0.709,0.679,139.894,197693,happy
2GX9BKKPD6E6Ih8v2kCXHT,Runaway,0.803,0.619,100.512,144315,happy
47hcnEuX1c6F4wAeFdiWl4,Skyline,0.815,0.397,176.085,174773,happy
3xZMdX4kAATflpdv1S9pwb,Way Too Many,0.697,0.568,132.804,60029,happy
6ODTpmDKL8ag9lhttSZZSW,Black Rock,0.78,0.906,91.76,174243,happy
5QQrPVZv6mlJ7rB3UEoZck,To the Bat Cave,0.699,0.869,132.055,226672,happy
5ynWXkxikiX5VJ8XvjDwuX,Remembering the Rest (Interlude) (feat. WordsNCurves),0.695,0.553,95.715,130383,happy
0vDiOXqRtAzCLY6lZji5PE,Cruise,0.74,0.701,76.623,199451,happy
04Clqqua0U3CA4uSqQhv8Y,Just Beyond the Window,0.738,0.713,106.346,196453,happy
3n4rJo2yCVGLEfoJxPBrwI,ANTWOORD,0.694,0.626,93.948,149426,happy
75gWKd14uMvgHG5flNMuWg,Last Time (feat. Nakeyo),0.719,0.921,81.971,214444,happy
3zeWT8VUs30Jk5WwOKMLQP,(the i in we),0.762,0.626,166.009,127229,happy
4CiuOLC19fo73Vyupdqabt,Don't Panic,0.693,0.779,109.89,195680,happy
0rmXrao41n2fi1WSOrB82C,Right Away,0.729,0.595,154.009,174545,happy
2G9L0oh2Gy2ldmejnDhJ9u,OK?,0.763,0.968,123.97,178711,happy
18WLvxG6wgWeE044gY6fAK,Vaa Jikki - Karaoke,0.733,0.775,185.001,257071,happy
36ARwl1RVCN6stMidNpCtO,Somebody,0.719,0.714,135.275,249480,happy
3TWUU913NDp5ZCf5qg46Xf,Same Gang,0.723,0.729,80.042,215250,happy
4wckwq3RnThLjLhlKYtCi9,On the Road,0.735,0.766,130.063,107128,happy
3EWMoDIm6lzuR0zQKtuCJX,Up Down (feat. Florida Georgia Line),0.786,0.885,129.933,198120,happy
5Am6lXmZTztC7YE0VA4p1l,Maybe,0.782,0.448,81.037,204523,happy
177IkvLiD9vV0UBhcNaw2j,Freak,0.802,0.458,220.139,229133,happy
3YoH1yG6yFgqUQDiMVz2NO,Young Tom Rose,0.737,0.626,157.502,333557,happy
7xoSIRIgaj8CKZ3jWiviTg,Good Times in Our Future - Full,0.785,0.519,79.391,149880,happy
0kTNPgE9LcfbekE19HCAnU,Seeing The Real You At Last,0.798,0.712,118.889,306880,happy
32l04pZhdMpvRgynPJO2Dw,Primer Beso,0.742,0.729,90.005,250667,happy
5ClqcvP4dYDDX6Zv3jPQD1,Saturdays (feat. HAIM),0.802,0.696,169.976,205442,happy
7JzWz4mgrthdmX52b0Z7mz,Voices,0.789,0.851,105.02,204560,happy
3NyJNuM5pHXQ7ceP63zCO2,Bitcoin,0.736,0.556,146.007,184008,happy
3x74vbnjvad9YXSfUr2ZD5,Avian,0.729,0.607,123.03,124893,happy
5FtROhCXoSexIU6qhm549i,"A State Of Trance (ASOT 906) - Coming Up, Pt. 5",0.75,0.616,135.204,36640,happy
15HoEO1nSaIOiTFSmpGtNF,Saigon Velour,0.767,0.836,89.065,261686,happy
39U4IK1eB3HN5lTSVzO3m1,Que Mal Pagaste,0.717,0.516,122.42,144360,happy
6SwYfqqv8jHwm9vK8O5MCO,Sweet Release,0.763,0.893,144.986,170800,happy
29Jj9Zrdxrgs7tBZT4KnnS,Pilla Pilla,0.768,0.887,130.042,224077,happy
41tcxRXqfCd4bsSH3ag0G9,We Can Show You How,0.791,0.937,165.005,177652,happy
2wvoqVZNAldGeLbyU1pf3r,Diamonds & Gold,0.742,0.698,79.811,134464,happy
5yLK9Z04qpswyLwyl1Lr6o,Like My Status (Radio Edit),0.799,0.696,123.05,213000,happy
09QWD2kSXkQgK9LlxtL3tD,Hit and Run,0.788,0.959,120.097,104115,happy
72wZJFH1pCbYTZzeX8z65f,Young Dumb & Broke,0.75,0.444,75.078,156400,happy
38guJDVf3Fgd1y61FTCbNQ,Can't Take Her Anywhere (Stripped),0.773,0.819,174.148,172320,happy
2OHNfECZGNSHFOBujtMLrz,Angels,0.743,0.672,160.968,209111,happy
4ULT32nKBmnwJQ0Pa00hmg,High,0.74,0.655,150.034,204776,happy
34r11B8ARnixM4kMCeQlJI,Middlefingers,0.721,0.837,141.986,196500,happy
6evM85yRuUXTeOWYdXr4Lw,I'm Bone,0.705,0.774,98.981,231355,happy
7Belc4hCifDCYBjbMfJmr0,Real Friends - Guitar Acoustic,0.719,0.47,90.149,149337,happy
2EL7SrLftdD4Ir9nmGGb2R,Everywhere I Go,0.785,0.704,100.0,230416,happy
5Qi1pzZ5POiqkMz8GOpmzT,Esa Cruz y Esos Clavos,0.691,0.357,135.816,285760,happy
1xBpKvMZfqgh3rz67Zpojg,Hotdamalama,0.812,0.923,146.05,188347,happy
2VnLwPJW04Z94Te4DB3fOU,Money Bags,0.711,0.671,140.134,83174,happy
7EK9MfMFPh0s5si3VHoKfy,Millennial Bop,0.704,0.855,87.654,331957,happy
03fubhDB2dwbsWgWTZsRyY,El Morro Del Equipo,0.765,0.775,79.059,174894,happy
11uIPcDzfmKeJXZOaRJVPX,Coffeecan Telephone,0.693,0.697,128.529,181175,happy
0MqzUGcNJlAPwZVn2qSpA2,Police Police,0.701,0.87,120.03,199999,happy
0LyyUqPYGAy4pQNYEzs5xo,I Know You Lookin' (feat. Surfa Solo & Boofrmda4),0.691,0.5,90.016,205401,happy
6GRMKQ3RrivYgLEO6h7ebu,Stars,0.801,0.96,142.029,246761,happy
0ZV2OU0ciMA1yZS86qv51V,Hayati,0.753,0.657,135.977,176576,happy
1XJycYM3GZEsR4gXInHEaZ,Anda Ven y Quiéreme - Remasterizado,0.696,0.898,89.345,344053,happy
0xu61bAYwqYfHg3kmOHls0,Antiquated Systems,0.712,0.834,105.914,256266,happy
4iEIjro91NVJNvYMqEAoCx,"A State Of Trance (ASOT 863) - Interview with Paul Thomas, Pt. 3",0.705,0.439,107.635,40730,happy
7KPfnymqycz6NyrLoFyqcV,"Bantu Bantu (From ""Lockup Death"")",0.747,0.921,104.351,269636,happy
6I4rDD0wX6l5KG556umcaF,Champagne Oceans (feat. Corey Cooper),0.81,0.876,120.306,218679,happy
2jLVXSoCCuUDD6HUU6CaY5,New earlsweatshirt - Interlude,0.786,0.947,94.039,22747,happy
67RShq6K9eMpSZjpVmtVuq,Coltrane,0.704,0.578,159.939,261640,happy
7A6ihQWfsCnsk3PNaIu6WG,"Sonata No. 3 in E Major, BWV 1016: IV. Allegro",0.765,0.536,136.088,220280,happy
7e5O0V53S1eEu5vH08Z6YY,Amor en Llamas - En Vivo,0.782,0.798,88.211,181480,happy
6Dp8AFJbnJCbDk7MFk2nyp,"A State Of Trance (ASOT 902) - Interview with Luke Bond, Pt. 3",0.693,0.437,129.896,32830,happy
2R3GqU7JBAscpMIjFL3uzC,Brazilian Soul (feat. Sofi Tukker) - Gilligan Moss Remix,0.775,0.554,113.001,300067,happy
1ELsDEYTIrPnWvOnfWGj6z,Intro Bronx Tales,0.749,0.406,80.205,41665,happy
4vkx3EeNuo8HQrJgDgTyhv,Mercy,0.785,0.969,162.041,231396,happy
6K3E77Wxm5oH9kEI7Qb6rv,Llegó el Verano (Y Mi Cuerpo Lo Sabe),0.772,0.887,126.88,226228,happy
0bTRYsekfGrIDUqiHV68OE,Limo 4 Emos,0.733,0.66,86.052,199610,happy
619DpDoIozEoT2VI8eGchi,Buggy - Original mix,0.772,0.643,123.967,132742,happy
3zGzatW01zeE3JgH2IjNyj,Buried Gold (feat. Raelee Nikole),0.726,0.513,188.042,268793,happy
5NBn07253fcRLu5iL3aquI,"Duo for 2 Flutes in G Major, WoO 26: II. Menuetto quasi allegretto",0.728,0.031,97.513,162840,happy
3Ab3M1UVlgt8Lt5sfBAddB,Anda Deja - Reloaded,0.735,0.689,99.035,228573,happy
4mSJm0Ucblm1kX1Bvpj5xG,People (ABGT267),0.788,0.86,125.035,211196,happy
5SYY2j4E31XDZRPiFqB8Cu,Kingdom of God,0.75,0.775,88.62,521036,happy
6JVS1Pe5CCk6r3yN6OyAj2,Wagoneer,0.792,0.63,103.966,176040,happy
7q8kSyCvDUXKcUxLTd9yCz,Deep Forever,0.69,0.627,170.819,225764,happy
12yjn5iuKtfu68Xc3Oz4HW,Chattanooga,0.738,0.632,118.032,246125,happy
56eWZw0xFagYc2hDIycVy1,Masi,0.7,0.824,169.958,317285,happy
4qoI0pwBOk6SBTekA4WAKP,Mi Corazón,0.784,0.694,99.994,200040,happy
3CCfAGUnL9ITxF1PkqUklZ,Cambio de Profesión - Remasterizado,0.712,0.789,93.876,276707,happy
24mZrFHgVsgpiGwFihpYZH,"Violin Concerto in A Minor, BWV 1041: I. Allegro",0.807,0.289,103.599,209413,happy
6RBViYHWxn5cKdoxdfeQ19,WAVE GROOVE,0.793,0.456,120.007,176406,happy
2bXm1pr9SvH71ZH1SoGmj3,Drunk Dial,0.728,0.768,135.121,227733,happy
4kBSp5KnBRdyEnR973y0dD,A urca,0.779,0.796,173.502,192307,happy
5v24o4wZIYv5hGUhHrFXUW,Mad in Love / The Deep,0.694,0.455,115.999,207108,happy
641F5mbHGfBvhA3RYQ6eNO,Bounce It,0.754,0.587,159.975,181577,happy
4OcDP0e0BPKUvlxJ5xn2H2,Weedie B. Good,0.7,0.802,80.26,475040,happy
5WFKc2hVkGVMrjB6t2ktit,Get Down,0.767,0.982,128.056,165938,happy
22Lg27AXEA7Ldes51lJ3Ap,My Calling,0.711,0.982,86.457,134376,happy
5Ir4uq1mUin0qxn0YPgSvR,Que Te Pasa Corazón,0.726,0.513,101.837,183267,happy
5we8ozo7GusdcrzClI85Tp,El Numero 1,0.725,0.805,110.139,209557,happy
2HOOizH2pO04YwfsVeS4lD,Dirt,0.749,0.703,99.989,196627,happy
5dqGatHLdYh7k6E6QtRPbc,New Year's Eve,0.739,0.514,80.985,224879,happy
6xAg1NI9ksk3fHyfdh2T99,"Badan Pe Sitare Lapete Huye (From ""Prince"")",0.77,0.686,99.649,288160,happy
4m3xJrO9n1cB2fLibUjsW9,Kofi Nomad - Radio Edit,0.72,0.397,171.83,331813,happy
2ts8W9sBtPtA3siLM8OtXz,He Loves He Likes You,0.737,0.682,120.037,148011,happy
7z8itrNLIwA1ce7PLcJ8h4,None A Jah Jah Children No Cry,0.772,0.394,147.878,255333,happy
1gjyKuZuZRDbEknGXTySEc,Element,0.748,0.447,134.908,180444,happy
2xqAhVUfv3I8zYtNuEd6jj,A Long Way From Home (feat. Justin Hasting),0.69,0.811,172.062,254666,happy
1FcIsIHoayiVhGddSyRMMU,So Different,0.72,0.672,143.076,177935,happy
0sLZFwufq34x3m6ZuiNvqt,Ireland's Call,0.727,0.589,91.983,185560,happy
6q34RUz2wHctoFATTeqsZG,Dank,0.719,0.87,159.04,169413,happy
6cEOXcgGnQz2nSp0niPTGA,"A State Of Trance (ASOT 902) - Track Recap, Pt. 1",0.75,0.666,125.032,34540,happy
2C9cDT0qI0Aw6DwkxBk31m,Growed Up Hurt,0.761,0.805,80.061,302864,happy
6z6NOt0N1WSGwVULkX8irD,Just On Drugs,0.703,0.621,160.105,145662,happy
2qPRiKzen5IeGH0Dv12QI5,New York (Demo),0.765,0.328,156.305,335622,happy
2onCW1wNt0ySE7mO5iRDrB,Things Looking Up,0.742,0.506,97.369,181682,happy
1GEJastbPARaLBvRPr7WTN,Ghastly Romance,0.697,0.447,103.273,86232,happy
0M8o2BqEMlmJSPWIroJJDf,Telavi,0.803,0.582,120.057,224836,happy
79H1Bx1LMqfxTbb7JqgTuV,Do Your Thing,0.746,0.943,124.981,447840,happy
4OH6RJI9gSDsxz8qtNa98L,Bleed Black (feat. Cruz Patterson),0.719,0.919,150.031,231322,happy
22VyJa8uLV7pxwKMHIn4NZ,Ability on its Way,0.772,0.132,107.995,182061,happy
2QKLpnK0GAo0tpWC2ZoDPd,Dissertation,0.812,0.11,82.705,129086,happy
2hPNuVVSV1tqiD2uPlfehz,Come Over,0.691,0.598,92.01,321853,happy
5QUNZFqdstAM1RS3LCd7lp,You Did It!,0.774,0.796,105.966,249349,happy
7uBT614ROIRzhETxHgDwDV,Kasapa,0.718,0.0817,100.039,147670,happy
1fvljHafftrLY7XyM5ZcwA,Captain's tale,0.754,0.519,109.952,157153,happy
5Ms2G7M5TU9XBpWg4eJgos,Jour J,0.81,0.817,100.075,205199,happy
7xxYqff5Zq5DxZmDlRBGYb,From Trap to Rap,0.693,0.895,90.22,205767,happy
4scBZxDDejxFsiNaHoroQw,Take Me To The Pilot,0.751,0.845,84.267,235027,happy
7HqAjhv3liUiGjDRWtkOqz,Eres Mi Sueño,0.784,0.826,94.002,244820,happy
5aUgo6Hc7Xz7jtUMuAvz0O,sunshine,0.713,0.727,95.976,90020,happy
3nlHlYHEvLxkwCiiqbjCKI,Science Student,0.814,0.864,124.166,203363,happy
6NHaMHoGYOmXCmjLjsYWFD,I Ain't Eaten,0.712,0.721,153.609,190500,happy
6s0VhId2mOXokvQKCuRGTB,Trash Bag,0.769,0.572,165.614,161971,happy
0LQ1J0BCzA2qnAgp9MkkNE,MALA (feat. Anuel Aa),0.789,0.825,100.006,206550,happy
0KXwwlJa6YQs2daiyCB0uG,El Santero,0.807,0.91,159.937,229852,happy
0GEe3I8Mxh5MicoDUaylhP,交響曲 第1番 変ホ長調 K. 16 III. Presto,0.748,0.14,83.1,94348,happy
66iVl07cyQhlIgRZdsqzS7,The Rules,0.778,0.892,159.95,219795,happy
4MwyIOd3vxf55wppWeDZJW,Help Your Self,0.737,0.617,207.981,182227,happy
7eSpmW8WVyV2yfB6P4eVRf,Gold Skull (Demo),0.73,0.368,92.269,163000,happy
37R6fxg9zkqntUxAgthKW9,Lupre,0.77,0.457,122.963,77739,happy
1E9sdxV3NWT8XsoyV6Bb65,Take Me Back For The Night,0.739,0.807,115.967,204439,happy
77sZBZLPf6qNCPJETxvokp,"A State Of Trance (ASOT 894) - This Week's Service For Dreamers, Pt. 1",0.718,0.691,134.886,45250,happy
7onjC9RqcIftpsS7F7m4Xz,"Italian Concerto in F Major, BWV 971: I. Allegro",0.737,0.38,100.27,238853,happy
4iM9nPuwurTzuiC7C3ucmi,Light Breathing (Me and Martha Plimpton in a Fancy Elevator),0.714,0.929,98.114,177505,happy
2fAYA91VA4IcljTdlkrepi,Left to Right,0.814,0.92,98.014,235383,happy
7AJkQuo9Z6w0Ffu7HDr3vE,Dekha Na Dekhay Mesha,0.807,0.719,160.022,225387,happy
7Db5tsP6bmUxC75rI0Ui96,Toora Loora Lay,0.694,0.77,100.004,175040,happy
6J43QczgdKNrQQtwxv3spo,Sugar Cake (feat. Microdot),0.768,0.772,166.116,214203,happy
63q0OOLOH7OSVVAFaKMsa9,Casanova,0.802,0.845,92.957,262373,happy
3KaqEy8aCgvqHEOZYgAm77,Two More Minutes,0.713,0.756,113.136,174555,happy
3tss5II2thaK8dtFHHVqH3,The Wrong Part,0.758,0.463,146.887,329562,happy
00KPqCDXtG3IIE6chnw2vc,Lookin' For Ya,0.748,0.492,142.041,203407,happy
4WI6l7zQOBKynchCOWLYLm,Ahoulaguine Akaline,0.737,0.634,160.0,226573,happy
7wdVp16oj1D3isYdGnmSjD,MADMAX (Prod. GroovyRoom),0.692,0.798,115.982,208958,happy
78jaHyrCxTynHYjSkDEAFp,"Sonata No. 3 for Violin & Harpsichord in E Major, BWV 1016: IV. Allegro",0.8,0.351,133.472,224067,happy
6CVCW7HRkaSn9SbAi5L90i,Special Education,0.727,0.783,130.515,204853,happy
1xgjRAKL0bns0qHiJTgNOw,Hasta Cuando,0.721,0.516,104.04,203860,happy
4XDZgn5CyKMLzwMPQcEXzy,You Back Then (feat. Jayeong Seo),0.789,0.495,121.15,180038,happy
5MTFgPaOOCxEr1QvgKBjAZ,Group Therapy (Messages Pt. 6) [ABGT302],0.796,0.763,129.983,79846,happy
05LT9FR5VHMbrA8bovzOGT,Set Set,0.714,0.565,141.968,148732,happy
4EYtXhXCejGwjxKu905yZ5,Water Works,0.809,0.455,124.983,125280,happy
32FYNIydvTEOjvPaBKyu6B,Put On A Happy Face,0.725,0.227,172.428,200120,happy
4pYfJtaHLemck1yGEKhEJW,De China a Bravo,0.807,0.656,88.755,153271,happy
1FuEY5SmkdmAKOfMCExJZC,Just Fuc'n,0.718,0.474,93.003,180193,happy
3B3KlAtNQhvZaEX11TE7qW,Paranoia,0.733,0.947,154.099,60231,happy
606MdMKIoz2TKV1pAML5OJ,By Myself,0.759,0.902,120.964,214641,happy
3xXqlPnnVXRsxfz7UGVi71,Off Beat,0.742,0.691,127.859,201989,happy
4uUd90SBjoLp4hAkcsDEsK,"Partita for Violin Solo No.2 in D Minor, BWV 1004: 1. Allemande (Arr. for Mandolin by Avi Avital)",0.776,0.171,115.838,292587,happy
6C1VIsJdukuT3TvTldGrO1,The Lass of Peaty's Mill,0.737,0.00513,69.583,163814,happy
2zBH6t3P4NdqounZtVbFco,Heaven Is,0.773,0.931,118.867,215026,happy
6Pd96aegKtGLJ1RbtJzB04,What He Want,0.726,0.347,162.075,131017,happy
3nUBsdVWr9PjZxWSvk2Y1a,Me Voy Amor,0.802,0.527,102.306,168112,happy
2IoQo3A35iSXf4mnhQsfdZ,Lightning in a Bottle,0.72,0.663,156.162,210500,happy
4nSSvRiP2z3OEvL2k955Zh,Waiting for You,0.698,0.526,103.005,182688,happy
6guS2sVSPn2Rt7le5XuXHC,Be In The Moment (Mixed) - Allen Watts Remix,0.731,0.937,137.98,60893,happy
5OIk9qMBEIxUm6J64ttYrS,The Run Around (feat. Smino),0.77,0.687,82.347,85437,happy
1zDKbCCIrsYJLxzwxZvrTo,What a Time to Be Alive,0.721,0.968,158.019,225468,happy
08WhwDi4BeoXpVkAjHHEmJ,Nan fon bwa,0.761,0.815,81.604,201360,happy
4DZxe0dlfauYao6bxgH2st,Rakata,0.723,0.785,95.991,172853,happy
59fi7eaSe4DuCqfua35m2W,Diamonds or Twine,0.724,0.568,148.047,211085,happy
41xaZ4WLlKD95U5PknoJrV,Matchbox,0.804,0.81,74.964,172467,happy
1JRBWn8VNY5sDHsJSkM0o2,Cashmere Steps,0.729,0.539,126.018,212558,happy
2NXpsEzu90X9y2k9kLziOb,The Great Unknown,0.737,0.474,113.049,167000,happy
7fpH44fT5gZGAbILu8fJxN,Armed & Dangerous,0.798,0.373,151.995,200098,happy
6HiPq7gXNPFdfgaE6W4NRj,90 BPM,0.712,0.432,90.01,149331,happy
24rTlcCAEEAyt6FAI6ANoe,Barbecue Nation,0.747,0.48,120.11,208000,happy
0QjLpINh8jCiqk8PtBsKB2,Purple Touch,0.703,0.591,100.99,174808,happy
6vz55Tl4daRJz09suYAWIS,Real Friends,0.748,0.785,143.933,170280,happy
6u8XDP0LyI6q2M7c8LqsFY,Think About You,0.7,0.604,164.235,187925,happy
6dsw7zzqlzv1wZV97ckA9X,Te Solté la Rienda,0.778,0.316,155.014,158174,happy
0cRY4LG5LV3kEf1330dzkV,It’s The Most Wonderful Time Of The Year,0.787,0.73,203.396,153000,happy
5Mm3Klpds6HmJfitGkao3w,All of That (feat. Lil Sheik),0.81,0.772,95.424,172000,happy
2sXRYaZkluxW9f7vEnpjBo,Qué es,0.708,0.68,173.931,203205,happy
0u32oVTIgr4bJTdq2VarUX,"A State Of Trance (ASOT 854) - Track Recap, Pt. 6",0.792,0.644,61.965,35391,happy
52lWfigDBEPObuMlViWbV3,Pasatiempo - Remix,0.807,0.809,87.99,241364,happy
0HVHwTlOA0piDJYPWUDskL,You Want My Sister,0.786,0.275,99.957,125226,happy
32aXcAaApfTbkZEuoWSOMg,A State Of Trance (ASOT 874) - Upcoming Events,0.752,0.783,77.539,33400,happy
1QI1chw3Mc0gJ4VbkB99Cl,De Ciudad Al Rancho,0.779,0.708,111.615,206160,happy
0OZ29PrNxTR9zqHXEF5gP9,River,0.774,0.735,120.993,448615,happy
2DeNvolFA1VTmUDKbnv1Mt,Be Alright - Lounge Remix,0.777,0.942,199.877,230366,happy
23OeOqBds7UaOXwMoy7UNC,Bullets,0.705,0.792,117.994,195214,happy
5bbakyhM5CPbkLf7Rt3jvY,Regular,0.713,0.866,133.285,235115,happy
14gtLymOStY8niLakJlbf8,Born Under Punches,0.7,0.924,115.907,229532,happy
2uBX8F6Y7vJCrPXwQIA2Bl,Salmo Treita y Cuatro,0.708,0.343,91.199,261303,happy
1dt9UQ4tqEiNtWNgnJvy5k,There Are No Golden Rules,0.758,0.0185,143.95,135028,happy
00BCBMUoDYM4G2WhzJurEq,Amor Maldito,0.694,0.332,94.394,162227,happy
1NR9kPRy5ruaDUwiLeAlHl,Cuando Necesites de Mí,0.779,0.666,93.027,188840,happy
1dGYUxabw9msaQdF7560vo,Cursive,0.691,0.519,99.988,192014,happy
7cAmt7vf4HqD0tluBaCCYG,Drive (ASOT 890),0.781,0.89,120.961,285600,happy
2S5xgeUshb0ftadu6kU2io,Gran Amigo,0.719,0.623,147.97,173673,happy
1VBUf6IqlqMTb8E0h0GKB8,Group Therapy (Messages Pt. 5) [ABGT283],0.741,0.857,127.985,43652,happy
040xzy6qL7wtYKH42LgflP,San Francisco,0.809,0.488,169.881,148467,happy
5JzMjVWV88XMueYUWuGoF5,Need You,0.763,0.659,104.888,180611,happy
45lZqn296xJfGDfte3lD8H,Texas Schottische,0.812,0.261,125.305,104020,happy
4USh7wfJWyiOGaqxTN4x58,"Sonate en trio en Sol Majeur, BWV 1039: II. Allegro ma non presto",0.706,0.167,95.32,222080,happy
5lucBlfIXxxLJ9uNW9x8XL,Негодяй,0.698,0.862,142.074,192761,happy
50wkui4ttUZbycLzhjcydI,I Should Be Dead Right Now,0.735,0.873,79.972,205960,happy
7blGKXKxgMmrZbUXUySTlW,Step It Up,0.73,0.956,160.069,209721,happy
7620rT67SNwZEOs9oY93hH,Abracadabra,0.713,0.807,171.823,197145,happy
6hI7tSo3P0arqKtq2ROzVb,Disaffectation,0.731,0.928,170.041,275640,happy
1RtMz0HegHwrjlHhxeuqkA,Little Bit of Livin',0.734,0.782,88.986,190293,happy
2bm3WtYeZKkr2bPp2i9goV,Cuanto Te Debo,0.806,0.726,200.261,153653,happy
0Svyu6xMnN9yBybcufK41y,No Le Quiten Ni Le Pongan,0.808,0.47,140.107,333931,happy
0ty8gtbCCagn4ygmkdoxcG,DRIVE,0.766,0.365,125.117,49841,happy
0Y2tAl7PfDlH3afais7Iwc,"Nanjundi Haadu (From ""Nanjundi"")",0.724,0.437,148.288,289516,happy
1aWTV5ddGHoeYjCeAYvUge,I Found A Girl,0.695,0.805,89.991,180440,happy
3lvEzzv0q6KwZPntPsWhzx,Vida Mafiosa - Live,0.775,0.867,177.871,120973,happy
3XDJewLkXinHonO5mYVRIk,Do You Believe in Magic,0.752,0.805,67.591,127800,happy
0II98tu9g56tLuKKzF8crv,Chipotle,0.737,0.695,102.016,192000,happy
0yjJ3it84L5Uq6fCCO7C9t,"Genius (with Lil Wayne, Sia, Diplo & Labrinth - Lil Wayne Remix)",0.745,0.783,159.049,162920,happy
5p36Ydup51u6yixsQa0VET,If We're Gonna Survive,0.791,0.94,153.036,187255,happy
4rWRHmAnn0n1l2RG09JLrx,BUSY BODY,0.8,0.446,99.915,182963,happy
1EzK9tuyjBwwGHJFuGTaJh,Funk You,0.73,0.769,128.009,248546,happy
7jEFjVlIzVsbMUe8YW25JY,Night,0.795,0.59,122.958,144405,happy
6T3ME5ZT14N9iJdnVhlBUV,Let's All Chant,0.797,0.777,125.076,188813,happy
3HXNFGkkylU2FeAb1ioI2f,Airplane mode,0.742,0.911,113.933,183723,happy
7h12K3ySsrE3EXI0ZtSJMo,My Everything,0.699,0.297,93.589,267206,happy
3TpFmktCpdmy8eK735SPLw,Reggaeton,0.768,0.881,96.006,181019,happy
5r1vLhfa2koqjW8UNYB01o,El Voltaje 220,0.781,0.87,150.031,223060,happy
1P34PKNlwRhSY7Uu480WMh,Flex,0.787,0.834,129.949,221613,happy
278ruCpW3flQNi2KTIkI7T,Yeah I'm Jaxx,0.71,0.825,126.13,222005,happy
0QlzIkKGEroFzw8sqNIid6,Kickback (feat. Lil Mosey),0.767,0.589,96.001,147451,happy
7su9EcwXJVIw5tXGWtaIQc,Wrecks Me,0.768,0.841,162.011,195092,happy
12iqqPRu2loZsYRwhYF4J4,Blue Shades,0.726,0.391,84.018,91429,happy
778Edo1onROidX5yT2AnkD,Waterfall,0.723,0.887,137.02,162049,happy
36J8TWcRdlOvBebIzpv9km,MayDay,0.717,0.679,140.079,266214,happy
0EnSAyMseH22We47ylag4J,Goats,0.732,0.587,121.189,95577,happy
3zoPcbKCcKcSR9KuBBsJXU,Broken Game,0.773,0.642,110.09,196469,happy
0WWGXqy6dnceqdJPL6UoRr,Memories,0.791,0.283,79.968,159060,happy
4B6vvrPy4SVYmVD0IdRs6o,La Ladrona (En Vivo),0.715,0.399,78.433,197564,happy
7dY2vLJ5ud3QaeepGV7DV0,Letting Go,0.749,0.611,134.004,237584,happy
4xSEhgWuN4VLiIHQkDeTD5,Perfect Love Bonus Beat,0.723,0.996,246.203,31220,happy
15TuNcb2AQM24b4y0aK32q,Mo3threestyle,0.716,0.589,119.846,187873,happy
6nH1dSGUlRCI56WyOm81TN,Vroom (feat. Yung Pinch & 03 Greedo),0.711,0.754,160.055,214614,happy
0Naoj4gLVsP7jdDH29WVjy,Without You,0.793,0.748,169.968,263982,happy
2wxOZHfnqwn0JatwPe9TBD,Poder da preta,0.813,0.793,132.015,193802,happy
7elhdHqChDR013O8oQlkTE,Navigation,0.706,0.718,128.088,197696,happy
2sSYzt3bgCXNCtHHYUltgn,It Ain't My Fault,0.761,0.832,123.003,216813,happy
6nBclZiMz9ta1gO4hXP7K2,Makes The Sun Come Out,0.78,0.447,96.034,161880,happy
6XdPpyYArhDn0LU246r9en,Mid Key,0.782,0.617,114.887,204543,happy
2ucDve9ywCpvg2QbrRwlV7,El Preso De Nuevo León,0.788,0.71,111.63,180120,happy
38GSoa4qAdQ6fVQJNZeqcF,Puño y Letra,0.767,0.454,129.965,213462,happy
3x4NNXXW8jjb9nF6alfGVP,By the Time You Get This,0.754,0.624,175.849,137467,happy
0z5uU8w155SQWupctILyO9,Purple & Pink,0.706,0.643,149.909,239353,happy
009aoacsq8N1aZO2mzf9SR,Кручина,0.811,0.765,124.048,249600,happy
4kZ9idUM9OkisYyiytLhlK,Flight Club,0.7,0.707,150.096,220293,happy
1VZr60UGaZzJsLRbWX5jtk,Pa Lo Desafinao,0.731,0.857,77.487,248427,happy
